id_institucion_gs,id_autor_gs,autor,cargo,id_institucion,email,citaciones,intereses
18273373707046377092,WZyzNk0AAAAJ,Cristina Quispe,Universidad Arturo Prat,unap,unap.cl,2859,Productos naturales 
18273373707046377092,RRT4zO4AAAAJ,Ricardo Tejos Ulloa,"Facultad de Recursos Naturales Renovables, Universidad Arturo Prat",unap,unap.cl,2138,Plant Cell Biology Arabidopsis Intracellular trafficking Abiotic stress 
18273373707046377092,v3jx2KQAAAAJ,Karina Beatriz Ruiz Carrasco,Universidad Arturo Prat,unap,unap.cl,1737,Plant Science Plant physiology Abiotic stresses 
18273373707046377092,2KDirZQAAAAJ,Julio Benites,Profesor Titular de la Universidad Arturo Prat,unap,unap.cl,1498,Química Orgánica 
18273373707046377092,XTFQ6zoAAAAJ,Cristobal Corral,"Universidad Arturo Prat, Instituto de Ciencias Exactas y Naturales, Facultad de Ciencias",unap,unap.cl,1138,Gravitation and Field theory 
18273373707046377092,sjoUeIcAAAAJ,Erico R. Carmona,"Academic, Universidad Arturo Prat, Chile",unap,unap.cl,947,Green Nanomaterials Nanomaterials Nanotoxicology Genetic Toxicology. 
18273373707046377092,dpu22_gAAAAJ,Jose Delatorre-Herrera,Universidad Arturo Prat,unap,unap.cl,895,Plant physiology plant nutrition stress salinity photosynthesys 
18273373707046377092,qRDjOuYAAAAJ,Gabriel Claramunt,Universidad Arturo Prat,unap,unap.cl,865,Evaluación de poblaciones biología reproductiva 
18273373707046377092,_GwANtMAAAAJ,Miguel Mansilla,Universidad Arturo Prat,unap,unap.cl,859,pentecostalismo protestantismo neopentecostalismo sociología de las religiones religion 
18273373707046377092,nOs3k1sAAAAJ,Gabriela Aguirre Martinez,Universidad Arturo Prat,unap,unap.cl,837,Ecotoxicología contaminantes emergentes biomarcadores biensayos 
18273373707046377092,yruj4GgAAAAJ,Alejandro Vasquez-Espinal,Universidad Arturo Prat,unap,unap.cl,750,Molecular Physical Chemistry Computational Chemistry Electronic Structure Atomic Clusters 
18273373707046377092,9p4uHH8AAAAJ,Rosalino Fuenzalida,"Profesor de Oceanografía, Universidad Arturo Prat",unap,unap.cl,726,Circulación Masas de Agua ENSO Cambio Climático Medio Ambiente 
18273373707046377092,dxCUOR0AAAAJ,Miguel Araya,Universidad Arturo Prat,unap,unap.cl,620,Biología Pesquera Ecología de peces Condrictios Edad y Crecimiento 
18273373707046377092,-KABYVwAAAAJ,Margarita Briceño Toledo,"Doctora en Quimica, Universidad Arturo Prat",unap,unap.cl,527,suelos medioambiente educacion quimica analitica contaminacion 
18273373707046377092,v3CerZ0AAAAJ,Javier Palacios,"Universidad Arturo Prat, Chile",unap,unap.cl,423,Phytochemistry Ethnopharmacology Phytomedicine 
18273373707046377092,JHiQ9l4AAAAJ,Omar Valdivia,"Associate Professor, Instituto de Ciencias Exactas y Naturales ICEN, Universidad Arturo Prat",unap,unap.cl,422,General Relativity 
18273373707046377092,pszot3gAAAAJ,Guillermo Guzmán,Académico Universidad Arturo Prat,unap,unap.cl,417,biología 
18273373707046377092,up7dV9YAAAAJ,FELIPE CAREVIC,Universidad Arturo Prat,unap,unap.cl,365,Biología de la conservación Gestión ambiental Ecofisiología 
18273373707046377092,NgJMCOYAAAAJ,Sara Joiko,"Research Associate, Instituto de Estudios Internacionales INTE Universidad Arturo Prat …",unap,unap.cl,270,Sociology of education Educational policy Social science research Migration Latin America 
18273373707046377092,CltsJUkAAAAJ,Susana Figueroa Sepúlveda,Universidad Arturo Prat,unap,unap.cl,270,Educación comprensión lectora nivel léxico vocabulario currículum 
18273373707046377092,vBZc6M0AAAAJ,Giorgos Anastasiou,Universidad Arturo Prat,unap,unap.cl,269,High Energy Physics General Relativity Gauge/Gravity duality 
18273373707046377092,vNFVFJkAAAAJ,Romina Ramos Rodríguez,Investigadora. Universidad Arturo Prat,unap,unap.cl,255,migraciones frontera movilidad 
