id_institucion_gs,id_autor_gs,autor,cargo,id_institucion,email,citaciones,intereses
6030355530770144394,TcfgAAMAAAAJ,Alexandre Roman-Lopes,Universidad de La Serena,userena,userena.cl,10879,Astrophysics: Massive Stars Star-Formation Regions The Galaxy 
6030355530770144394,FcH8Zc8AAAAJ,Alexandre Roman Lopes,Universidad de La Serena - Departamento de Astronomía,userena,userena.cl,10834,Massive stars Interstellar medium Optical NIR Radio 
6030355530770144394,tuNjt5gAAAAJ,Ricardo Amorin,"Universidad de La Serena, Astronomy Department",userena,userena.cl,8962,Observational Astrophysics Extragalactic Astronomy Galaxy Formation and Evolution Star-forming Galaxies 
6030355530770144394,R9ntLLQAAAAJ,Ernesto Gianoli,"Professor, Universidad de La Serena, Chile",userena,userena.cl,8214,Ecology and Evolution 
6030355530770144394,f4KcEYUAAAAJ,Rodolfo Barbá,"Astronomer, Universidad de La Serena",userena,userena.cl,7706,Astronomy Astrophysics Massive Stars Binary Stars Star Formation 
6030355530770144394,EjvA3x4AAAAJ,Javier Eduardo Silva Espejo,Universidad de La Serena,userena,userena.cl,7222,Ecología 
6030355530770144394,hvNiAtUAAAAJ,Julio Roberto Gutierrez Camus,"Profesor Titular, Universidad de La Serena",userena,userena.cl,6917,Ecología 
6030355530770144394,roYuRGEAAAAJ,juan carlos helo,"Universidad de La Serena, La Serena, Chile.",userena,userena.cl,3801,particle physics phenomenology. 
6030355530770144394,J7Ofmm8AAAAJ,José Luis Nilo Castellón,Universidad de La Serena,userena,userena.cl,3511,Astronomia experimental. Astronomia … 
6030355530770144394,gHRqRewAAAAJ,Claudia Elizabeth Barraza Zepeda,"Academico Media Jornada, Depto de Biología Facultad de Ciencias Universidad de la …",userena,userena.cl,1571,microbiologia clínica educación en ciencias de la salud epidemiología inmunología 
6030355530770144394,jkKcGz8AAAAJ,Sonia Salas,Profesora Titular Universidad de La Serena/ CEAZA,userena,userena.cl,1155,Vulnerabilidad y medio ambiente Psicopatologia Infantil 
6030355530770144394,ehdqIeEAAAAJ,Luis Castillo,University of La Serena. Chile,userena,userena.cl,1115,Proteomics 
6030355530770144394,9iSmyOwAAAAJ,Karina Stucken,Universidad de La Serena,userena,userena.cl,1080,Molecular genetics microbiology 
6030355530770144394,-AjeGuUAAAAJ,PABLO CASTRO-CARRASCO,"Departamento de Psicología, Universidad de La Serena, Chile",userena,userena.cl,903,
6030355530770144394,onjLq9AAAAAJ,Alejandro Alvarez-Marin,"Departamento de Ingeniería Industrial, Universidad de La Serena",userena,userena.cl,897,Augmented Reality Education Engineering 
6030355530770144394,RGd3tLUAAAAJ,Angéline Bertin,"Professor of Biology, Universidad de La Serena",userena,userena.cl,838,Landscape ecology landscape genetics 
6030355530770144394,ugk4QKQAAAAJ,Alex Andrés Ovalle Letelier,Universidad de La Serena,userena,userena.cl,772,Historia Cultural 
6030355530770144394,gpOnFmcAAAAJ,César Espíndola Arellano,"Univ. de La Serena, Fac. de Ingeniería, Dpto. de Ing. Industrial, Casilla 554, La Serena …",userena,userena.cl,699,huella de carbono carbon footprint CO2 
6030355530770144394,KauMeU4AAAAJ,Omar Sabaj Meruane,Universidad de La Serena,userena,userena.cl,677,Lingüística Análisis del Discurso Escritura Científica 
6030355530770144394,qB8X6sUAAAAJ,Patricio Orellana Palma,Universidad de La Serena,userena,userena.cl,616,Bioactive compounds Food engineering Food Science 
6030355530770144394,L5bep3EAAAAJ,Rodrigo S Rios,"Associate professor, Universidad de La Serena",userena,userena.cl,609,Community Ecology Community phylogenetics Species interactions 
6030355530770144394,ySiP52oAAAAJ,Jorge Núñez Cobo,Universidad de La Serena,userena,userena.cl,567,sequía hidrología variabilidad climática SIG 
6030355530770144394,XEDUFHkAAAAJ,Cristian Salgado-Luarte,Universidad de La Serena,userena,userena.cl,516,Plant ecology Functional ecology Plant ecophysiology Evolutionary ecology 
6030355530770144394,YzPzWLwAAAAJ,Mauricio Ivan Gonzalez Arias,Académico Departamento de Psicología Universidad de La Serena,userena,userena.cl,477,Emociones construcción de test 
6030355530770144394,8jv1iEgAAAAJ,Fabian  Araya Palacios,Universidad de La Serena,userena,userena.cl,443,Educación Geográfica 
6030355530770144394,-mLyPP8AAAAJ,Francisco López-Cortés,"Departamento de Biología, Universidad de La Serena",userena,userena.cl,438,Educación en ciencias 
6030355530770144394,TSjWFdMAAAAJ,MARCO CORDOVA,docente de la Universidad de La Serena,userena,userena.cl,420,Floraciones Algales Nocivas Saxitoxinas Canales de sodio regulados por voltaje 
6030355530770144394,z5yNDbEAAAAJ,Paulina Meza,Universidad de La Serena,userena,userena.cl,406,escritura académica escritura científica discurso especializado 
6030355530770144394,7W4w7OsAAAAJ,Sebastián Araya-Pizarro,"Académico - Investigador, Universidad de La Serena",userena,userena.cl,392,comportamiento del consumidor emprendimiento educación superior 
6030355530770144394,t8xyCRMAAAAJ,Jorge Catalan Ahumada,"Profesor de Psicología, Universidad de La Serena",userena,userena.cl,335,Psicología educacional educación metodología cualitativa 
6030355530770144394,_-e3ImsAAAAJ,Patricia C. Guerra,Universidad de La Serena,userena,userena.cl,329,Plant-insect interactions insect behaviour insect ecology chemical ecology 
6030355530770144394,qF84uukAAAAJ,Maria Alejandra Troncoso Joffre,Universidad de La Serena,userena,userena.cl,325,Ecología y Biología Evolutiva 
6030355530770144394,cmxKvaMAAAAJ,Marcelo Daniel Jaque Arancibia,Universidad de la Serena,userena,userena.cl,310,Astronomía 
6030355530770144394,yTI-SlcAAAAJ,Alvaro Delgadillo Acevedo,"Profesor Adjunto, Universidad de La Serena",userena,userena.cl,286,Química Inorgánica 
6030355530770144394,L1nMUo4AAAAJ,Pedro Vega,"Academic of Physics, Universidad de La Serena",userena,userena.cl,274,Space Plasma Physics Quantum Plasmas Statistical Mechanics 
6030355530770144394,3_ZfdtQAAAAJ,Cristian Araya-Jaime,Instituto Multidisciplinario de Ciencia y Tecnología/Depto De Biología. Universidad de La …,userena,userena.cl,268,Genética y Citogenética Molecular 
6030355530770144394,QGnIJQona2sC,Danilo Carvajal,Universidad de La Serena,userena,userena.cl,251,Process modelling and simulation Multiphase systems Renewable resources assessment 
6030355530770144394,BevCyxkAAAAJ,Renzo Vargas-Rodríguez,Universidad de La Serena-ULS/ Instituto de Filosofía y Ciencias de la Complejidad-IFICC,userena,userena.cl,225,Ecological interactions/ population and … 
6030355530770144394,jC3oQzoAAAAJ,Mario Llerena,Universidad de La Serena,userena,userena.cl,188,high redshift galaxies 
6030355530770144394,dknfEPoAAAAJ,Pamela Labra,Universidad de La Serena,userena,userena.cl,153,Aprendizaje 
6030355530770144394,rmwkHicAAAAJ,Elier Tabilo Valdivieso,Universidad de La Serena,userena,userena.cl,147,Ecología Biología de la Conservación 
6030355530770144394,ISYRRPMAAAAJ,Dr Marcela Gatica-Andrades,Science Communication at Faculty of Science at Universidad de La Serena,userena,userena.cl,139,Science Communication 
6030355530770144394,MA4wTfIAAAAJ,Christian Acuña-Opazo,Depto. Ingeniería Industrial - Universidad de La Serena,userena,userena.cl,132,Family Business Value Creation Innovation 
6030355530770144394,GbPzQb0AAAAJ,Jorge Rene Catalan Ahumada,"Académico de Psicología, Universidad de La Serena",userena,userena.cl,123,Teorías subjetivas pensamiento del profesor conocimiento profesional del profesor 
6030355530770144394,wLap3JEAAAAJ,Gabriel Felipe Retuert Roe,"Profesor de Psicología, Universidad de La Serena",userena,userena.cl,104,Psicología Educacional educación convivencia escolar gestión escolar formación socioemocional 
6030355530770144394,hOoCqX4AAAAJ,Roberto Carlos Cabrales,Universidad de La Serena,userena,userena.cl,87,Numerical methods in Fluid mechanics and … 
6030355530770144394,9cbDnV8AAAAJ,Sebastián Rossel,Universidad de La Serena,userena,userena.cl,82,sociología del lenguaje lingüística educación metodología ciencias 
6030355530770144394,-6TWG-4AAAAJ,Rafael Quezada-Gaete,"Profesor de Ingeniería, Universidad de La Serena; Profesor de Ingeniería, Universidad …",userena,userena.cl,81,Sustainable Development Sustainable Construction Systems Dynamics 
6030355530770144394,6O7GFF4AAAAJ,Francisco Donoso-Maluf,Universidad de La Serena,userena,userena.cl,70,
6030355530770144394,vjwZozcAAAAJ,Alejandro Orellana Mc Bride,Universidad de La Serena,userena,userena.cl,67,urbanismo patrimonio 
6030355530770144394,daAU0OEAAAAJ,Paola Nieves Salas Rivas,"Investigadora, Universidad de La Serena",userena,userena.cl,59,Enfermedad de Chagas cáncer de mama cáncer cervicouterino 
6030355530770144394,DDSm_VsAAAAJ,Cristian Juan Noemi Padilla,"Profesor Titular, Universidad de La Serena",userena,userena.cl,57,Cognición discurso argumentación retórica 
6030355530770144394,z4laov0AAAAJ,Daniela Olivares Díaz,Universidad de La Serena,userena,userena.cl,53,Educación matemática Informática educativa Curriculum Mathematics education Problem solving 
6030355530770144394,Q5mgddoAAAAJ,Ricardo Andres Oyarzun Lucero,"Departamento Ingenieria de Minas, Universidad de La Serena",userena,userena.cl,46,Recursos Hídricos y Medio AMbiente 
6030355530770144394,cnGgpR4AAAAJ,Mario Antonio Arenas Navarrete,Académico Universidad de La Serena,userena,userena.cl,42,Educación artística decolonial 
6030355530770144394,YBvIuM0AAAAJ,Ronnie Alejandro Videla Reyes,Universidad de La Serena,userena,userena.cl,39,Ciencias Cognitivas y Educación 
6030355530770144394,LyIGx10AAAAJ,Fátima Rodríguez-Ramos,PhD candidate Universidad de La Serena,userena,userena.cl,37,food science food engineering analytical chemistry 
6030355530770144394,eBFjH4IAAAAJ,Margarita García Astete,Profesora de Matemáticas. Universidad de La Serena,userena,userena.cl,36,formación inicial docente educación científica e-learning innovación educativa estilos de aprendizaje 
6030355530770144394,RVAGCMAAAAAJ,Rodrigo Fernando Castillo Robledo,Universidad de La Serena,userena,userena.cl,31,Didáctica TIC Innovación 
6030355530770144394,TzVVQH8AAAAJ,Sebastián  Andrés Rossel Salas,Universidad de La Serena,userena,userena.cl,31,Sociología Educación Semántica cognitiva STEAM CRS 
6030355530770144394,S6lNhUYAAAAJ,Cristian Celis,Universidad de La Serena,userena,userena.cl,26,Ecología biología de la conservación 
6030355530770144394,nw_q7j4AAAAJ,Rodrigo Véjar Asem,Universidad de La Serena,userena,userena.cl,24,Numerical Analysis 
6030355530770144394,VdmZSWcAAAAJ,Raúl Jorquera Rossel,Académico Universidad de La Serena,userena,userena.cl,16,edicación musical didáctica específicas currículum educativo 
6030355530770144394,aNsXKFgAAAAJ,Héctor Fabián Reyes Serrano,"Universidad de La Serena, Chile",userena,userena.cl,10,Desarrollo rural extension agrícola recursos hídricos 
